,insee,Nom,Surface,geometry,dep
4006,77014,Avon,381.0,"POLYGON ((2.734812499999999 48.42392549983489, 2.736281899999999 48.42019989983579, 2.738478099999999 48.42302189983511, 2.740916199999999 48.42518309983458, 2.743060199999999 48.42596189983438, 2.746006599999999 48.42511939983459, 2.746062999999999 48.42128599983553, 2.7473556 48.41644639983672, 2.750038799999999 48.41300449983758, 2.752098699999999 48.41195059983781, 2.754535199999999 48.41172489983789, 2.752700599999999 48.40984039983836, 2.749195999999999 48.40740899983894, 2.745723999999999 48.4096127998384, 2.7428691 48.41233239983774, 2.736774899999999 48.40951129983841, 2.735302699999999 48.40698199983904, 2.731126399999999 48.40834039983871, 2.728021199999999 48.4059099998393, 2.729662999999999 48.40310699984, 2.726754999999999 48.40127939984045, 2.723306299999999 48.40008349984074, 2.722610799999999 48.39887269984104, 2.720729899999999 48.40022559984071, 2.719261699999999 48.39993569984079, 2.717263899999999 48.40497659983954, 2.721238699999999 48.40690939983907, 2.717316999999999 48.41217169983778, 2.713092099999999 48.41365549983743, 2.7162837 48.41518939983703, 2.718683799999999 48.41544579983699, 2.723803799999999 48.41708039983657, 2.725625599999999 48.41715389983656, 2.733434799999999 48.42441609983476, 2.734812499999999 48.42392549983489))",77
4007,77463,Thomery,373.0,"POLYGON ((2.749195999999999 48.40740899983894, 2.752700599999999 48.40984039983836, 2.754535199999999 48.41172489983789, 2.762707499999999 48.41116859983803, 2.768453699999998 48.41148849983792, 2.7747936 48.41233369983773, 2.782145699999999 48.41434559983723, 2.787808699999998 48.41419659983728, 2.791788299999999 48.41246979983769, 2.7950528 48.40956549983841, 2.796362399999999 48.40779529983885, 2.796740999999999 48.40557359983938, 2.795623899999999 48.40345679983992, 2.791473699999999 48.39937039984093, 2.789994799999999 48.39633049984167, 2.789550199999999 48.39144459984286, 2.778165999999999 48.3896459998433, 2.777458999999999 48.39361999984234, 2.778528 48.39413099984221, 2.779216999999999 48.39924999984094, 2.776829999999999 48.399018999841, 2.774400999999999 48.39973899984081, 2.772575999999999 48.40215199984025, 2.772304999999999 48.40340199983992, 2.776101999999999 48.40414199983975, 2.778909999999999 48.40545799983942, 2.778182999999999 48.407198999839, 2.775067999999999 48.40623299983923, 2.773912999999999 48.40872299983862, 2.772063999999999 48.40800999983879, 2.767543999999999 48.40807199983879, 2.767533999999999 48.40925699983848, 2.757168999999999 48.40966799983839, 2.752069 48.40549799983942, 2.749195999999999 48.40740899983894))",77
4008,77389,La Rochette,580.0,"POLYGON ((2.6410219 48.4946469998175, 2.643981599999999 48.49764089981676, 2.646138499999999 48.50055519981602, 2.649216399999999 48.50601719981467, 2.650523099999999 48.51498389981246, 2.651474799999999 48.51498129981248, 2.651082599999999 48.51799529981172, 2.655070699999999 48.51791979981174, 2.653256699999999 48.52368629981031, 2.655755099999999 48.52356129981036, 2.656337599999999 48.52560989980985, 2.6599678 48.52458039981011, 2.664194199999999 48.52391289981028, 2.663940199999999 48.52546539980987, 2.669976299999999 48.52678649980956, 2.670488499999999 48.52470069981007, 2.670284699999999 48.51690079981199, 2.669904399999999 48.51312019981294, 2.670223599999999 48.50407699981517, 2.6715789 48.49644439981704, 2.671669199999999 48.49360429981773, 2.673054099999999 48.4906095998185, 2.674704899999999 48.48841919981903, 2.673576999999999 48.48703919981936, 2.670528599999999 48.49085429981843, 2.669603099999999 48.49448439981753, 2.667401999999999 48.49473439981748, 2.666498299999999 48.49811829981663, 2.665056799999999 48.4994528998163, 2.664514399999999 48.50208929981564, 2.660787299999999 48.5022727998156, 2.6620175 48.49591819981716, 2.661728 48.49397439981765, 2.663224499999999 48.48795089981911, 2.660911499999999 48.48751649981924, 2.654180799999999 48.48962699981871, 2.641612899999999 48.49428699981758, 2.6410219 48.4946469998175))",77
4009,77037,Bois-le-Roi,694.0,"POLYGON ((2.673576999999999 48.48703919981936, 2.674704899999999 48.48841919981903, 2.676691199999999 48.48662289981946, 2.681843299999999 48.48380599982016, 2.688129899999999 48.48209949982058, 2.695007899999999 48.48133999982075, 2.703702099999999 48.48176839982066, 2.7131731 48.48446539981999, 2.718530199999999 48.48571619981968, 2.721671199999999 48.48600189981962, 2.734123699999999 48.48653899981948, 2.741148999999999 48.48714499981935, 2.744845499999999 48.48705099981936, 2.7487225 48.48663589981947, 2.747415 48.48330239982028, 2.740122799999999 48.48351519982024, 2.7312261 48.48322799982029, 2.731426899999999 48.48077479982089, 2.718932699999999 48.48034639982099, 2.718096999999999 48.47725719982175, 2.716125799999999 48.47725489982177, 2.716679899999999 48.47357429982267, 2.7162728 48.47150739982318, 2.7117973 48.46589499982457, 2.711210099999999 48.46458189982489, 2.7001696 48.45851159982638, 2.682178899999999 48.47267779982288, 2.683854899999999 48.47566499982214, 2.682855599999999 48.47714909982179, 2.679255699999999 48.4747325998224, 2.672526199999999 48.48010829982107, 2.671130499999999 48.48002159982109, 2.669470299999999 48.48169369982067, 2.672039999999999 48.4831564998203, 2.673576999999999 48.48703919981936))",77
4010,77255,Livry-sur-Seine,536.0,"POLYGON ((2.669904399999999 48.51312019981294, 2.672358099999999 48.51294629981298, 2.672354299999999 48.51494199981248, 2.674571599999999 48.51627159981216, 2.682106999999999 48.51701089981196, 2.683204699999999 48.51634949981213, 2.684944899999999 48.51739739981188, 2.689562599999999 48.51729369981191, 2.691017599999999 48.51527919981241, 2.695197199999999 48.51186289981323, 2.697527399999999 48.5103314998136, 2.701946299999999 48.51118679981341, 2.702452499999999 48.51258999981306, 2.703949099999999 48.51284209981301, 2.705164599999998 48.50895519981395, 2.709422199999999 48.5084005998141, 2.7062659 48.50464449981503, 2.706434399999999 48.50174639981574, 2.701811199999999 48.50075889981598, 2.697816199999999 48.49865819981649, 2.695970599999999 48.49976309981624, 2.692233599999999 48.50049789981605, 2.689410699999999 48.49797889981667, 2.690359899999999 48.49703329981689, 2.677034799999999 48.49047419981851, 2.676084899999999 48.49168279981821, 2.673054099999999 48.4906095998185, 2.671669199999999 48.49360429981773, 2.6715789 48.49644439981704, 2.670223599999999 48.50407699981517, 2.669904399999999 48.51312019981294))",77
4011,77096,Chartrettes,1008.0,"POLYGON ((2.673054099999999 48.4906095998185, 2.676084899999999 48.49168279981821, 2.677034799999999 48.49047419981851, 2.690359899999999 48.49703329981689, 2.689410699999999 48.49797889981667, 2.692233599999999 48.50049789981605, 2.695970599999999 48.49976309981624, 2.697816199999999 48.49865819981649, 2.701811199999999 48.50075889981598, 2.706434399999999 48.50174639981574, 2.7062659 48.50464449981503, 2.709422199999999 48.5084005998141, 2.711987699999999 48.50676299981449, 2.712757799999999 48.50859029981404, 2.715416299999999 48.50949429981382, 2.718425299999999 48.50730629981437, 2.723973699999999 48.50640939981458, 2.726110199999999 48.50780299981426, 2.728899599999999 48.50790749981422, 2.730329099999999 48.50865209981404, 2.732631899999999 48.50807539981418, 2.7349332 48.50830999981413, 2.745105099999999 48.50729949981439, 2.744065599999999 48.50291659981544, 2.739516899999999 48.49852999981652, 2.738955599999999 48.49231949981807, 2.741391599999999 48.49330329981782, 2.7407077 48.48998479981864, 2.740868499999999 48.48840419981903, 2.744885199999999 48.48848039981902, 2.744845499999999 48.48705099981936, 2.741148999999999 48.48714499981935, 2.734123699999999 48.48653899981948, 2.721671199999999 48.48600189981962, 2.718530199999999 48.48571619981968, 2.7131731 48.48446539981999, 2.703702099999999 48.48176839982066, 2.695007899999999 48.48133999982075, 2.688129899999999 48.48209949982058, 2.681843299999999 48.48380599982016, 2.676691199999999 48.48662289981946, 2.674704899999999 48.48841919981903, 2.673054099999999 48.4906095998185))",77
4012,77441,Samois-sur-Seine,634.0,"POLYGON ((2.734812499999999 48.42392549983489, 2.736931899999999 48.42542679983453, 2.740485199999999 48.4259324998344, 2.742140099999999 48.42714509983411, 2.742246999999999 48.43298619983267, 2.742810599999999 48.4352368998321, 2.740768599999999 48.4371982998316, 2.744008899999999 48.44614859982942, 2.742024899999999 48.44640129982936, 2.742577599999999 48.44855179982883, 2.736803199999999 48.45146839982812, 2.737672799999999 48.45812209982648, 2.739963099999999 48.46110559982574, 2.740248599999999 48.46376559982509, 2.739834199999999 48.46566879982462, 2.741174399999999 48.46651209982441, 2.7441463 48.4698063998236, 2.746604399999999 48.4697770998236, 2.746834099999999 48.46709639982425, 2.754351899999999 48.46381999982506, 2.761167799999999 48.46581739982459, 2.763744099999999 48.46596669982456, 2.762856499999998 48.4718581998231, 2.765664699999999 48.47319549982278, 2.764538899999999 48.47519359982225, 2.766685399999999 48.4759965998221, 2.764196899999999 48.47880109982139, 2.761185199999999 48.48144919982074, 2.757279899999999 48.48308129982034, 2.754753499999999 48.47982919982114, 2.7486959 48.48161389982069, 2.7505397 48.48343369982025, 2.747415 48.48330239982028, 2.7487225 48.48663589981947, 2.756799399999998 48.48462139981996, 2.7594055 48.48343859982025, 2.762872099999999 48.4812560998208, 2.766082699999999 48.47821379982154, 2.769605299999999 48.47336029982273, 2.770756899999999 48.47119819982326, 2.7719578 48.46757379982415, 2.770930299999999 48.46198059982553, 2.770608599999999 48.45917809982622, 2.768794799999998 48.45618759982696, 2.764651899999999 48.45267539982781, 2.758360899999999 48.44888539982877, 2.757809499999999 48.44917299982869, 2.753411999999999 48.44652709982933, 2.751165799999999 48.44463069982979, 2.747766699999999 48.44023779983089, 2.745697799999999 48.43609099983188, 2.745218699999999 48.43334769983259, 2.745482299999999 48.42959929983349, 2.746006599999999 48.42511939983459, 2.743060199999999 48.42596189983438, 2.740916199999999 48.42518309983458, 2.738478099999999 48.42302189983511, 2.736281899999999 48.42019989983579, 2.734812499999999 48.42392549983489))",77
4013,77188,Fontaine-le-Port,791.0,"POLYGON ((2.744065599999999 48.50291659981544, 2.761289899999999 48.50208809981564, 2.763793299999999 48.49730819981682, 2.764342799999999 48.49485099981742, 2.764105499999999 48.49251029981801, 2.770633399999999 48.49335879981781, 2.770893799999999 48.49028759981855, 2.774357999999999 48.48979409981868, 2.777202599999999 48.49205449981812, 2.7806391 48.49030949981854, 2.782305899999999 48.49109849981836, 2.7840486 48.49311049981787, 2.7864201 48.48958399981873, 2.7852554 48.48892519981889, 2.7854329 48.48703499981937, 2.787059499999999 48.48274439982042, 2.786813299999999 48.48037549982101, 2.7880311 48.47810289982155, 2.789507799999999 48.47930039982127, 2.7916026 48.47830729982152, 2.790467399999998 48.47643659982197, 2.790857499999999 48.47502119982232, 2.789907199999999 48.47380379982261, 2.786542299999999 48.47148649982318, 2.783485999999999 48.47322949982276, 2.779821399999999 48.46846649982393, 2.778637299999999 48.46635179982444, 2.7851997 48.4609040998258, 2.786112399999999 48.45846859982639, 2.785603899999999 48.45702829982674, 2.7838528 48.45810709982649, 2.780903199999999 48.45748879982663, 2.777839499999999 48.45757069982661, 2.776174499999999 48.46018049982597, 2.774623899999999 48.46167289982561, 2.770930299999999 48.46198059982553, 2.7719578 48.46757379982415, 2.770756899999999 48.47119819982326, 2.769605299999999 48.47336029982273, 2.766082699999999 48.47821379982154, 2.762872099999999 48.4812560998208, 2.7594055 48.48343859982025, 2.756799399999998 48.48462139981996, 2.7487225 48.48663589981947, 2.744845499999999 48.48705099981936, 2.744885199999999 48.48848039981902, 2.740868499999999 48.48840419981903, 2.7407077 48.48998479981864, 2.741391599999999 48.49330329981782, 2.738955599999999 48.49231949981807, 2.739516899999999 48.49852999981652, 2.744065599999999 48.50291659981544))",77
4014,77100,Le Châtelet-en-Brie,2270.0,"POLYGON ((2.791289599999999 48.52429449981017, 2.792355199999999 48.52237899981066, 2.7979468 48.52109089981096, 2.800327499999999 48.52094789981099, 2.800667599999999 48.52300279981049, 2.802985199999999 48.52257759981061, 2.8056236 48.52315419981046, 2.806643799999998 48.52477889981005, 2.8078907 48.52485389981003, 2.816599099999999 48.52321539981045, 2.826728199999999 48.51841789981162, 2.833472499999999 48.51621769981216, 2.838391799999999 48.51597019981222, 2.838556999999999 48.51381819981275, 2.840466899999999 48.51188039981324, 2.839936699999999 48.50892089981397, 2.838675099999999 48.5072026998144, 2.8334921 48.50573799981476, 2.833986499999999 48.50315019981539, 2.830635699999999 48.50243629981558, 2.828616199999999 48.50058309981601, 2.834064099999999 48.496569299817, 2.834344999999999 48.49410409981761, 2.841092999999999 48.49333059981783, 2.840816899999999 48.48834179981903, 2.843245899999999 48.48758579981921, 2.843566799999999 48.48504239981985, 2.8445204 48.48332899982029, 2.842226099999999 48.48046599982098, 2.841496099999999 48.48055039982096, 2.833755899999999 48.48353879982022, 2.832504499999999 48.48257979982046, 2.8263845 48.47960159982119, 2.826166399999999 48.47797559982159, 2.824732399999999 48.47883529982138, 2.819114599999999 48.4795528998212, 2.818099699999999 48.48026559982102, 2.813533899999999 48.48124309982079, 2.798686899999999 48.4791306998213, 2.7916026 48.47830729982152, 2.789507799999999 48.47930039982127, 2.7880311 48.47810289982155, 2.786813299999999 48.48037549982101, 2.787059499999999 48.48274439982042, 2.7854329 48.48703499981937, 2.7852554 48.48892519981889, 2.7864201 48.48958399981873, 2.7840486 48.49311049981787, 2.782305899999999 48.49109849981836, 2.7806391 48.49030949981854, 2.777202599999999 48.49205449981812, 2.774357999999999 48.48979409981868, 2.770893799999999 48.49028759981855, 2.770633399999999 48.49335879981781, 2.764105499999999 48.49251029981801, 2.764342799999999 48.49485099981742, 2.763793299999999 48.49730819981682, 2.761289899999999 48.50208809981564, 2.760107899999999 48.50333499981534, 2.760748 48.50735989981435, 2.761760599999999 48.50924279981389, 2.759050599999999 48.51249569981308, 2.7586517 48.51642419981212, 2.760056499999999 48.5181172998117, 2.762858099999999 48.5181551998117, 2.773490299999999 48.51390769981273, 2.778842599999999 48.51298969981296, 2.782143699999999 48.51551129981235, 2.782083699999999 48.51617219981218, 2.7780993 48.52018929981119, 2.778669199999999 48.52208059981071, 2.7828767 48.52149799981087, 2.7826271 48.5241692998102, 2.786656899999999 48.52346979981038, 2.791289599999999 48.52429449981017))",77
4033,78302,La Hauteville,490.0,"POLYGON ((1.602081099999999 48.70510539976545, 1.605966899999999 48.70978959976429, 1.610679699999999 48.70924109976441, 1.610147199999999 48.71160109976384, 1.617501599999999 48.71196379976375, 1.620432099999999 48.71066059976408, 1.623446399999999 48.710918699764, 1.6248258 48.71155769976386, 1.6275145 48.71108889976397, 1.633615799999999 48.71403639976323, 1.637164899999999 48.71489399976304, 1.646421699999999 48.710991799764, 1.649576399999999 48.71122229976394, 1.6493411 48.70938609976439, 1.646152899999999 48.70902749976446, 1.6445121 48.70267649976606, 1.643063699999999 48.69927329976689, 1.6406738 48.69713089976742, 1.636084499999999 48.69545169976784, 1.6315033 48.69496859976797, 1.626148399999999 48.69489819976798, 1.623001299999999 48.69596489976771, 1.617712499999999 48.69646189976759, 1.615795099999999 48.69876569976701, 1.614570299999999 48.69944089976685, 1.6088608 48.70065589976655, 1.6071435 48.70148729976634, 1.602081099999999 48.70510539976545))",78
4034,78465,Orgerus,1447.0,"POLYGON ((1.670315999999999 48.84432059973092, 1.6712352 48.84741469973017, 1.672753299999999 48.84986639972954, 1.675225799999999 48.85108159972925, 1.6778055 48.85117499972922, 1.679036599999999 48.85322189972873, 1.6801708 48.85251169972889, 1.685825099999999 48.85574779972809, 1.6879392 48.85854159972741, 1.6902328 48.85944309972715, 1.688689999999999 48.86098849972679, 1.694266599999999 48.86340149972619, 1.692595799999999 48.8661909997255, 1.695521999999999 48.868257699725, 1.698129999999999 48.86837599972495, 1.699551999999999 48.86685019972533, 1.6992326 48.86448109972591, 1.701929299999999 48.8657173997256, 1.7018625 48.8636872997261, 1.7043656 48.86069499972685, 1.7127421 48.85603129972801, 1.713582699999999 48.85661459972788, 1.7162124 48.85480409972833, 1.7192192 48.8508532997293, 1.718739799999999 48.84863409972985, 1.718678099999999 48.84616149973046, 1.717313999999999 48.84490919973076, 1.7137428 48.84037659973189, 1.7148569 48.84005459973198, 1.7122736 48.8371614997327, 1.711159999999999 48.83449099973335, 1.7087822 48.83154069973409, 1.711815 48.83078769973427, 1.713450999999999 48.83105119973423, 1.7138441 48.82895919973474, 1.7129131 48.82580829973553, 1.713179199999999 48.8234764997361, 1.7127032 48.82144419973661, 1.713968699999999 48.82012969973692, 1.7132556 48.81563579973803, 1.7068759 48.81409359973843, 1.703738699999999 48.81254009973882, 1.7056977 48.80962599973953, 1.708486 48.8064403997403, 1.704518499999999 48.80183699974145, 1.7025451 48.80574699974048, 1.697623099999999 48.81114229973917, 1.696865099999999 48.81027669973937, 1.692449 48.81061259973929, 1.688185199999999 48.81345659973859, 1.6870943 48.81453409973831, 1.6832526 48.82032519973686, 1.682017099999999 48.81983219973701, 1.6777674 48.82100029973672, 1.676501399999999 48.82298069973621, 1.6766037 48.82518549973567, 1.6788833 48.82766789973505, 1.6792724 48.83062079973432, 1.6771058 48.83204829973395, 1.6793446 48.83422039973342, 1.6774361 48.835900099733, 1.6791259 48.83780929973254, 1.6779666 48.83938039973214, 1.670315999999999 48.84432059973092))",78
4035,78053,Béhoust,541.0,"POLYGON ((1.718739799999999 48.84863409972985, 1.7190323 48.84911269972974, 1.731519899999999 48.8456340997306, 1.7328653 48.84717669973021, 1.734291399999999 48.84667339973034, 1.7328687 48.84449909973088, 1.7350569 48.84403369973099, 1.7341012 48.84219409973144, 1.7379657 48.84105629973172, 1.736454299999999 48.83898239973225, 1.7403815 48.83807189973249, 1.735327299999999 48.83473019973331, 1.738906899999999 48.83232089973388, 1.740218699999999 48.83034029973439, 1.7378802 48.82658419973532, 1.734250499999999 48.82404889973597, 1.733297499999999 48.82227649973638, 1.733481599999999 48.82072869973678, 1.722290099999999 48.81779859973751, 1.7156095 48.81571979973802, 1.7132556 48.81563579973803, 1.713968699999999 48.82012969973692, 1.7127032 48.82144419973661, 1.713179199999999 48.8234764997361, 1.7129131 48.82580829973553, 1.7138441 48.82895919973474, 1.713450999999999 48.83105119973423, 1.711815 48.83078769973427, 1.7087822 48.83154069973409, 1.711159999999999 48.83449099973335, 1.7122736 48.8371614997327, 1.7148569 48.84005459973198, 1.7137428 48.84037659973189, 1.717313999999999 48.84490919973076, 1.718678099999999 48.84616149973046, 1.718739799999999 48.84863409972985))",78
4036,78475,Osmoy,257.0,"POLYGON ((1.701929299999999 48.8657173997256, 1.710553599999999 48.86750849972518, 1.7121238 48.8689961997248, 1.714954799999999 48.87042969972445, 1.7194346 48.87159559972416, 1.7237989 48.87427949972348, 1.729368199999999 48.87116859972427, 1.7283118 48.86983009972459, 1.728858199999999 48.86845279972493, 1.726663 48.8669923997253, 1.7283457 48.86589069972557, 1.7268136 48.86410549972602, 1.7244758 48.86342219972619, 1.7284458 48.86125469972673, 1.7276342 48.8589234997273, 1.7247223 48.85780219972758, 1.7232023 48.85581339972808, 1.718698499999999 48.85723959972772, 1.7162124 48.85480409972833, 1.713582699999999 48.85661459972788, 1.7127421 48.85603129972801, 1.7043656 48.86069499972685, 1.7018625 48.8636872997261, 1.701929299999999 48.8657173997256))",78
4037,78236,Flexanville,888.0,"POLYGON ((1.7162124 48.85480409972833, 1.718698499999999 48.85723959972772, 1.7232023 48.85581339972808, 1.7247223 48.85780219972758, 1.7276342 48.8589234997273, 1.7284458 48.86125469972673, 1.7244758 48.86342219972619, 1.7268136 48.86410549972602, 1.7283457 48.86589069972557, 1.726663 48.8669923997253, 1.728858199999999 48.86845279972493, 1.7283118 48.86983009972459, 1.729368199999999 48.87116859972427, 1.7315609 48.87574819972312, 1.733536299999999 48.87543779972319, 1.737601299999999 48.87227339972398, 1.739873099999999 48.87150309972418, 1.743765199999999 48.87019239972451, 1.748153 48.87004619972455, 1.7524017 48.86802699972505, 1.753635 48.86789469972506, 1.758557399999999 48.86877789972485, 1.758354999999999 48.86515439972576, 1.760372 48.86418489972598, 1.7592969 48.86234929972645, 1.757222899999999 48.8613058997267, 1.7581019 48.86009189972703, 1.761139899999999 48.85865989972736, 1.758475599999999 48.85580549972808, 1.762005699999999 48.85454239972837, 1.7621886 48.85396009972853, 1.765667799999999 48.85289299972881, 1.7648602 48.85150299972915, 1.7671283 48.85034669972944, 1.766298699999999 48.8471777997302, 1.764163899999999 48.8451898997307, 1.7591348 48.84261529973135, 1.761171699999999 48.8411691997317, 1.758129599999999 48.84068659973182, 1.7545715 48.84133969973166, 1.7519439 48.84098419973174, 1.745718399999999 48.8387587997323, 1.7403815 48.83807189973249, 1.736454299999999 48.83898239973225, 1.7379657 48.84105629973172, 1.7341012 48.84219409973144, 1.7350569 48.84403369973099, 1.7328687 48.84449909973088, 1.734291399999999 48.84667339973034, 1.7328653 48.84717669973021, 1.731519899999999 48.8456340997306, 1.7190323 48.84911269972974, 1.718739799999999 48.84863409972985, 1.7192192 48.8508532997293, 1.7162124 48.85480409972833))",78
4038,78655,Vieille-Église-en-Yvelines,969.0,"POLYGON ((1.848455699999999 48.67846159977205, 1.853072499999999 48.6782553997721, 1.8549484 48.68286339977097, 1.8571795 48.68202159977117, 1.8581478 48.68283299977097, 1.863512099999999 48.67889899977194, 1.867364 48.68196789977119, 1.8707252 48.6859289997702, 1.872562499999999 48.68808449976968, 1.8737592 48.68659429977003, 1.877159399999999 48.68664369977, 1.883372 48.6855469997703, 1.887999099999999 48.68556999977029, 1.892049999999999 48.68270999977099, 1.893425599999999 48.68054259977154, 1.894587799999999 48.67678109977246, 1.8936261 48.67375869977322, 1.891349699999999 48.67395259977316, 1.890423399999999 48.67091879977392, 1.8908708 48.66687639977492, 1.889780599999999 48.66651869977501, 1.8955285 48.65949569977677, 1.9004098 48.65738239977729, 1.902302399999999 48.65796909977713, 1.9089718 48.65779949977718, 1.9109438 48.65478209977793, 1.9096567 48.65220799977855, 1.908018799999999 48.65228249977854, 1.9024687 48.65086999977889, 1.9002055 48.65193039977862, 1.885467199999999 48.65430209977803, 1.8855061 48.65678669977741, 1.884865199999999 48.65852929977699, 1.8810982 48.65791529977715, 1.877871099999999 48.6592850997768, 1.876553799999999 48.65930559977679, 1.8740056 48.66446029977551, 1.8699952 48.66300499977588, 1.8619444 48.66128079977631, 1.861146899999999 48.66247389977602, 1.8565119 48.66128519977632, 1.8532818 48.66201089977613, 1.8510478 48.66144679977627, 1.849134499999999 48.66376319977569, 1.847896699999999 48.66406289977563, 1.843708299999999 48.66373719977571, 1.8414416 48.66420569977558, 1.848455699999999 48.67846159977205))",78
4039,78486,Le Perray-en-Yvelines,1360.0,"POLYGON ((1.8377943 48.7209836997615, 1.851570699999999 48.71558739976284, 1.872594299999999 48.70983919976428, 1.8692767 48.70735589976489, 1.8618566 48.70142799976637, 1.869117499999999 48.69231349976862, 1.867216599999999 48.69148589976883, 1.8687437 48.68681409977, 1.8707252 48.6859289997702, 1.867364 48.68196789977119, 1.863512099999999 48.67889899977194, 1.8581478 48.68283299977097, 1.8571795 48.68202159977117, 1.8549484 48.68286339977097, 1.853072499999999 48.6782553997721, 1.848455699999999 48.67846159977205, 1.8463337 48.67858639977202, 1.8429169 48.67671439977251, 1.840009299999999 48.67703269977239, 1.834263099999999 48.67651509977254, 1.825544699999999 48.68225729977111, 1.820497299999999 48.6822609997711, 1.815032299999999 48.68301699977091, 1.812467899999999 48.68797409976968, 1.8120178 48.6916465997688, 1.813284599999999 48.69380989976825, 1.815045199999999 48.69513839976792, 1.816756899999999 48.69732029976738, 1.8203194 48.69651919976756, 1.821701099999999 48.69922229976692, 1.8240742 48.70266439976606, 1.8255743 48.70248619976611, 1.8283195 48.70578189976528, 1.8318477 48.71102909976398, 1.8363744 48.71820969976221, 1.8347967 48.71871979976208, 1.8377943 48.7209836997615))",78
4040,78034,Auteuil,441.0,"POLYGON ((1.7992182 48.83134119973415, 1.8010932 48.83263439973381, 1.8043226 48.83694899973274, 1.8090885 48.84003739973198, 1.809800899999999 48.8424238997314, 1.8122813 48.84489979973078, 1.8132254 48.84649069973038, 1.8101568 48.84764439973011, 1.812091999999999 48.85032169972944, 1.8134988 48.85133539972919, 1.8126438 48.8528057997288, 1.8143659 48.85391829972855, 1.8166974 48.85347249972866, 1.818287 48.852076699729, 1.823429099999999 48.85115329972923, 1.8250568 48.85033099972943, 1.825171 48.8472287997302, 1.8293569 48.84984259972955, 1.832548 48.8468299997303, 1.8352628 48.84610379973048, 1.834250699999999 48.84301899973124, 1.834142699999999 48.83852059973237, 1.834456 48.83739469973263, 1.8326863 48.83380739973353, 1.830906399999999 48.83208849973396, 1.8304632 48.8290374997347, 1.8261023 48.82971819973455, 1.811558599999999 48.83006449973445, 1.806652199999999 48.82984639973451, 1.7992182 48.83134119973415))",78
4041,78588,Saulx-Marchais,215.0,"POLYGON ((1.836981299999999 48.85679119972783, 1.838075099999999 48.85670959972786, 1.8477752 48.85027619972945, 1.8464989 48.84554259973062, 1.843061 48.84627879973044, 1.8418207 48.84449809973086, 1.840108799999999 48.83406069973346, 1.840125699999999 48.831831099734, 1.839164999999999 48.83003099973447, 1.8326863 48.83380739973353, 1.834456 48.83739469973263, 1.834142699999999 48.83852059973237, 1.834250699999999 48.84301899973124, 1.8352628 48.84610379973048, 1.832548 48.8468299997303, 1.8293569 48.84984259972955, 1.825171 48.8472287997302, 1.8250568 48.85033099972943, 1.8243806 48.85348429972865, 1.8328133 48.85395469972853, 1.836981299999999 48.85679119972783))",78
4042,78364,Marcq,478.0,"POLYGON ((1.8056956 48.86018409972699, 1.807433499999999 48.86191619972658, 1.8061571 48.8629871997263, 1.8107937 48.86646949972543, 1.808435 48.86736469972522, 1.8102389 48.86909459972478, 1.820633699999999 48.87296379972381, 1.8228642 48.87336739972373, 1.8230915 48.87638699972295, 1.827581399999999 48.87790079972259, 1.8321163 48.8786321997224, 1.8319015 48.87642189972295, 1.8351628 48.87656329972292, 1.8353102 48.87281389972384, 1.837179799999999 48.87285569972384, 1.8380462 48.87105709972429, 1.8385135 48.86850639972491, 1.836378899999999 48.868132299725, 1.837322799999999 48.86549719972567, 1.836627 48.86299669972627, 1.837893199999999 48.85944749972717, 1.8364868 48.85942999972717, 1.836981299999999 48.85679119972783, 1.8328133 48.85395469972853, 1.8243806 48.85348429972865, 1.8250568 48.85033099972943, 1.823429099999999 48.85115329972923, 1.818287 48.852076699729, 1.8166974 48.85347249972866, 1.8143659 48.85391829972855, 1.8126438 48.8528057997288, 1.810693299999999 48.85658499972788, 1.8056956 48.86018409972699))",78
